Geography,Percent HH in core housing need,Percent HH with income 20% or under of AMHI in core housing need,Percent HH with income 21% to 50% of AMHI in core housing need,Percent HH with income 51% to 80% of AMHI in core housing need,Percent HH with income 81% to 120% of AMHI in core housing need,Percent HH with income 121% or more of AMHI in core housing need,Per HH with income 20% or under of AMHI in core housing need that are 1 person HH,Per HH with income 20% or under of AMHI in core housing need that are 2 person HH,Per HH with income 20% or under of AMHI in core housing need that are 3 person HH,Per HH with income 20% or under of AMHI in core housing need that are 4 person HH,Per HH with income 20% or under of AMHI in core housing need that are 5 or more person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 1 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 2 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 3 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 4 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 5 or more person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 1 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 2 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 3 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 4 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 5 or more person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 1 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 2 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 3 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 4 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 5 or more person HH,Per HH with income 121% or more of AMHI in core housing need that are 1 person HH,Per HH with income 121% or more of AMHI in core housing need that are 2 person HH,Per HH with income 121% or more of AMHI in core housing need that are 3 person HH,Per HH with income 121% or more of AMHI in core housing need that are 4 person HH,Per HH with income 121% or more of AMHI in core housing need that are 5 or more person HH,Per HH with income 20% or under of AMHI in core housing need that are owners,Per HH with income 20% or under of AMHI in core housing need that are renters,Per HH with income 21% to 50% of AMHI in core housing need that are owners,Per HH with income 21% to 50% of AMHI in core housing need that are renters,Per HH with income 51% to 80% of AMHI in core housing need that are owners,Per HH with income 51% to 80% of AMHI in core housing need that are renters,Per HH with income 81% to 120% of AMHI in core housing need that are owners,Per HH with income 81% to 120% of AMHI in core housing need that are renters,Per HH with income 121% or more of AMHI in core housing need that are owners,Per HH with income 121% or more of AMHI in core housing need that are renters,Percent HH with physical act. limit. in core housing need,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need",Percent Indigenous HH in core housing need,Percent Visible minority HH in core housing need,Percent Women-led HH in core housing need,Percent Black-led HH in core housing need,Percent New migrant-led HH in core housing need,Percent Refugee claimant-led HH in core housing need,Percent Single Mother led HH in core housing need,Percent HH head under 25 in core housing need,Percent HH head over 65 in core housing need,Percent HH head over 85 in core housing need,Percent of HH with physical act. limit. in core housing need with income 20% or under of the AMHI,Percent of HH with physical act. limit. in core housing with income 21% to 50% of AMHI,Percent of HH with physical act. limit. in core housing with income 51% to 80% of AMHI,Percent of HH with physical act. limit. in core housing with income 81% to 120% of AMHI,Percent of HH with physical act. limit. in core housing with income 121% or more of AMHI,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with income 20% or under of the AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 21% to 50% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 51% to 80% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 81% to 120% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 121% or more of AMHI",Percent of Indigenous HH in core housing need with income 20% or under of the AMHI,Percent of Indigenous HH in core housing with income 21% to 50% of AMHI,Percent of Indigenous HH in core housing with income 51% to 80% of AMHI,Percent of Indigenous HH in core housing with income 81% to 120% of AMHI,Percent of Indigenous HH in core housing with income 121% or more of AMHI,Percent of Visible minority HH in core housing need with income 20% or under of the AMHI,Percent of Visible minority HH core housing with income 21% to 50% of AMHI,Percent of Visible minority HH in core housing with income 51% to 80% of AMHI,Percent of Visible minority HH in core housing with income 81% to 120% of AMHI,Percent of Visible minority HH in core housing with income 121% or more of AMHI,Percent of Women-led HH in core housing need with income 20% or under of the AMHI,Percent of Women-led HH core housing with income 21% to 50% of AMHI,Percent of Women-led HH in core housing with income 51% to 80% of AMHI,Percent of Women-led HH in core housing with income 81% to 120% of AMHI,Percent of Women-led HH in core housing with income 121% or more of AMHI,Percent of Black-led HH in core housing need with income 20% or under of the AMHI,Percent of Black-led HH core housing with income 21% to 50% of AMHI,Percent of Black-led HH in core housing with income 51% to 80% of AMHI,Percent of Black-led HH in core housing with income 81% to 120% of AMHI,Percent of Black-led HH in core housing with income 121% or more of AMHI,Percent of New migrant-led HH in core housing need with income 20% or under of the AMHI,Percent of New migrant-led HH core housing with income 21% to 50% of AMHI,Percent of New migrant-led HH in core housing with income 51% to 80% of AMHI,Percent of New migrant-led HH in core housing with income 81% to 120% of AMHI,Percent of New migrant-led HH in core housing with income 121% or more of AMHI,Percent of Refugee claimant-led HH in core housing need with income 20% or under of the AMHI,Percent of Refugee claimant-led HH core housing with income 21% to 50% of AMHI,Percent of Refugee claimant-led HH in core housing with income 51% to 80% of AMHI,Percent of Refugee claimant-led HH in core housing with income 81% to 120% of AMHI,Percent of Refugee claimant-led HH in core housing with income 121% or more of AMHI,Percent of Single Mother led HH in core housing need with income 20% or under of the AMHI,Percent of Single Mother led HH core housing with income 21% to 50% of AMHI,Percent of Single Mother led HH in core housing with income 51% to 80% of AMHI,Percent of Single Mother led HH in core housing with income 81% to 120% of AMHI,Percent of Single Mother led HH in core housing with income 121% or more of AMHI,Percent of HH head under 25 in core housing need with income 20% or under of the AMHI,Percent of HH head under 25 core housing with income 21% to 50% of AMHI,Percent of HH head under 25 in core housing with income 51% to 80% of AMHI,Percent of HH head under 25 in core housing with income 81% to 120% of AMHI,Percent of HH head under 25 in core housing with income 121% or more of AMHI,Percent of HH head over 65 in core housing need with income 20% or under of the AMHI,Percent of HH head over 65 core housing with income 21% to 50% of AMHI,Percent of HH head over 65 in core housing with income 51% to 80% of AMHI,Percent of HH head over 65 in core housing with income 81% to 120% of AMHI,Percent of HH head over 65 in core housing with income 121% or more of AMHI,Percent of HH head over 85 in core housing need with income 20% or under of the AMHI,Percent of HH head over 85 core housing with income 21% to 50% of AMHI,Percent of HH head over 85 in core housing with income 51% to 80% of AMHI,Percent of HH head over 85 in core housing with income 81% to 120% of AMHI,Percent of HH head over 85 in core housing with income 121% or more of AMHI,Percent of HH with physical act. limit. in core housing need that are Owners,Percent of HH with physical act. limit. in core housing need that are Renters,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Owners","Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Renters",Percent Indigenous HH in core housing need that are Owners,Percent Indigenous HH in core housing need that are Renters,Percent Visible minority HH in core housing need that are Owners,Percent Visible minority HH in core housing need that are Renters,Percent Women-led HH in core housing need that are Owners,Percent Women-led HH in core housing need that are Renters,Percent Black-led HH in core housing need that are Owners,Percent Black-led HH in core housing need that are Renters,Percent New migrant-led HH in core housing need that are Owners,Percent New migrant-led HH in core housing need that are Renters,Percent Refugee claimant-led HH in core housing need that are Owners,Percent Refugee claimant-led HH in core housing need that are Renters,Percent Single Mother led HH in core housing need that are Owners,Percent Single Mother led HH in core housing need that are Renters,Percent HH head under 25 in core housing need that are Owners,Percent HH head under 25 in core housing need that are Renters,Percent HH head over 65 in core housing need that are Owners,Percent HH head over 65 in core housing need that are Renters,Percent HH head over 85 in core housing need that are Owners,Percent HH head over 85 in core housing need that are Renters,Percent of HH with physical act. limit. in core housing need with a HH size of 1 person,Percent of HH with physical act. limit. in core housing with a HH size of 2 people,Percent of HH with physical act. limit. in core housing with a HH size of 3 people,Percent of HH with physical act. limit. in core housing with a HH size of 4 people,Percent of HH with physical act. limit. in core housingwith a HH size of 5 or more people,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with a HH size of 1 person","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 2 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 3 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 4 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housingwith a HH size of 5 or more people",Percent of Indigenous HH in core housing need with a HH size of 1 person,Percent of Indigenous HH in core housing with a HH size of 2 people,Percent of Indigenous HH in core housing with a HH size of 3 people,Percent of Indigenous HH in core housing with a HH size of 4 people,Percent of Indigenous HH in core housingwith a HH size of 5 or more people,Percent of Visible minority HH in core housing need with a HH size of 1 person,Percent of Visible minority HH core housing with a HH size of 2 people,Percent of Visible minority HH in core housing with a HH size of 3 people,Percent of Visible minority HH in core housing with a HH size of 4 people,Percent of Visible minority HH in core housingwith a HH size of 5 or more people,Percent of Women-led HH in core housing need with a HH size of 1 person,Percent of Women-led HH core housing with a HH size of 2 people,Percent of Women-led HH in core housing with a HH size of 3 people,Percent of Women-led HH in core housing with a HH size of 4 people,Percent of Women-led HH in core housingwith a HH size of 5 or more people,Percent of Black-led HH in core housing need with a HH size of 1 person,Percent of Black-led HH core housing with a HH size of 2 people,Percent of Black-led HH in core housing with a HH size of 3 people,Percent of Black-led HH in core housing with a HH size of 4 people,Percent of Black-led HH in core housingwith a HH size of 5 or more people,Percent of New migrant-led HH in core housing need with a HH size of 1 person,Percent of New migrant-led HH core housing with a HH size of 2 people,Percent of New migrant-led HH in core housing with a HH size of 3 people,Percent of New migrant-led HH in core housing with a HH size of 4 people,Percent of New migrant-led HH in core housingwith a HH size of 5 or more people,Percent of Refugee claimant-led HH in core housing need with a HH size of 1 person,Percent of Refugee claimant-led HH core housing with a HH size of 2 people,Percent of Refugee claimant-led HH in core housing with a HH size of 3 people,Percent of Refugee claimant-led HH in core housing with a HH size of 4 people,Percent of Refugee claimant-led HH in core housingwith a HH size of 5 or more people,Percent of Single Mother led HH in core housing need with a HH size of 1 person,Percent of Single Mother led HH core housing with a HH size of 2 people,Percent of Single Mother led HH in core housing with a HH size of 3 people,Percent of Single Mother led HH in core housing with a HH size of 4 people,Percent of Single Mother led HH in core housingwith a HH size of 5 or more people,Percent of HH head under 25 in core housing need with a HH size of 1 person,Percent of HH head under 25 core housing with a HH size of 2 people,Percent of HH head under 25 in core housing with a HH size of 3 people,Percent of HH head under 25 in core housing with a HH size of 4 people,Percent of HH head under 25 in core housingwith a HH size of 5 or more people,Percent of HH head over 65 in core housing need with a HH size of 1 person,Percent of HH head over 65 core housing with a HH size of 2 people,Percent of HH head over 65 in core housing with a HH size of 3 people,Percent of HH head over 65 in core housing with a HH size of 4 people,Percent of HH head over 65 in core housingwith a HH size of 5 or more people,Percent of HH head over 85 in core housing need with a HH size of 1 person,Percent of HH head over 85 core housing with a HH size of 2 people,Percent of HH head over 85 in core housing with a HH size of 3 people,Percent of HH head over 85 in core housing with a HH size of 4 people,Percent of HH head over 85 in core housingwith a HH size of 5 or more people,Percent of Total HH that are in Very Low Income,Percent of Total HH that are in Low Income,Percent of Total HH that are in Moderate Income,Percent of Total HH that are in Median Income,Percent of Total HH that are in High Income,"Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households in core housing need"
Ontario (Province),0.152642739,0.69444332,0.594960382,0.180433723,0.017200529,0.000124871,0.809032634,0.135780886,0.037354312,0.012645688,0.00518648,0.500672099,0.273058152,0.119013152,0.071562991,0.035693606,0.067501243,0.231920974,0.236238817,0.233070328,0.231268638,0.010422535,0.041971831,0.134647887,0.296056338,0.516901408,0,0.183673469,0.163265306,0.285714286,0.367346939,0.296112827,0.703887173,0.343111506,0.656888494,0.421870146,0.578129854,0.452957746,0.547042254,0.807692308,0.192307692,0.146866949,0.146866949,0.190101635,0.215837351,0.21033881,0.276237799,0.351233468,0.309046395,0.323234655,0.256037242,0.17041783,0.229727979,0.092382662,0.594921775,0.2791485,0.033034111,0.000512952,0.092382662,0.594921775,0.2791485,0.033034111,0.000512952,0.133426313,0.650860065,0.192778553,0.021385402,0.001549667,0.072339246,0.549445676,0.333203991,0.044937177,7.39E-05,0.109861019,0.678089075,0.191852342,0.019927936,0.000269628,0.097598831,0.549712408,0.307586962,0.045101799,0,0.063826946,0.548671385,0.346508212,0.040993457,0,0.078665927,0.517547334,0.348332409,0.055454329,0,0.045700541,0.588394468,0.330276609,0.035327721,0.000300661,0.129545455,0.692613636,0.16969697,0.008143939,0,0.085359961,0.812829303,0.094149046,0.007523641,0.000138048,0.064993656,0.864655294,0.067249401,0.00310165,0,0.295752975,0.704247025,0.295752975,0.704247025,0.200061987,0.799938013,0.391289887,0.608710113,0.321874157,0.678125843,0.172297297,0.827702703,0.22903312,0.77096688,0.328659696,0.671340304,0.280957571,0.719042429,0.083538549,0.916461451,0.414960195,0.585039805,0.454045672,0.545954328,0.080793359,0.336860782,0.254863443,0.180343451,0.147138965,0.255988101,0.272657332,0.206288147,0.145971175,0.119095245,0.334934904,0.333384997,0.163205208,0.102758834,0.065716057,0.211337349,0.239237279,0.189128266,0.18354828,0.176748827,0.482443777,0.239156811,0.145768736,0.081205956,0.05142472,0.311021824,0.227193864,0.182175144,0.136791161,0.142818007,0.103351582,0.200160235,0.243557217,0.248364268,0.204566698,0.184202187,0.202741245,0.174932657,0.196165425,0.241958485,0,0.455785636,0.320380322,0.146078395,0.077755647,0.308202311,0.432278841,0.175790869,0.058154954,0.025573025,0.712047306,0.226404675,0.037135889,0.014495421,0.009916709,0.812517621,0.160840147,0.018607274,0.005215675,0.002819284,0.02520095,0.16578835,0.18196106,0.21049813,0.41655252,101975,69415,445990,242105,292450,10865,219380,185,161455,0,1623710,181805,15755,11650,229070,132040,332820,37330,397650,745,648420,45,801025,101210,3985,3205,76040,57550,121600,38025,177415,2390,421985,40,771880,78540,1310,1085,41980,34605,85840,37515,143180,5255,499565,70,484535,64190,510,445,19685,17260,59340,37225,94325,9175,310680,90
"South Glengarry TP (CSD, ON)",0.064,0.916666667,0.234972678,0,0,0,1,0,0,0,0,0.452380952,0.404761905,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619047619,0.380952381,0.571428571,0.428571429,0,0,0,0,0,0,0.056451613,0.056451613,0,0.12,0.102209945,0,0,0,0.166666667,0,0.074183976,0,0.375,0.625,0,0,0,0.375,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,0.722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.208333333,0.791666667,0,0,0,0,0,0,0,0,0.571428571,0.428571429,0.571428571,0.428571429,0,0,0,0,0.526315789,0.473684211,0,0,0,0,0,0,0,1,0,0,0.68,0.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.594594595,0.27027027,0.135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.84,0.16,0,0,0,0,0,0,0,0,0.024,0.183,0.182,0.213,0.397,95,85,435,95,310,0,150,0,100,0,2215,95,15,0,405,85,400,0,560,0,840,0,695,30,0,0,45,30,95,0,190,0,355,0,610,0,0,0,20,0,70,0,110,0,410,0,390,0,0,0,0,0,40,0,55,0,280,0
"South Stormont TP (CSD, ON)",0.0562249,1.090909091,0.265060241,0,0,0,0.666666667,0.333333333,0,0,0,0.384615385,0.41025641,0.205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0.272727273,0.568181818,0.431818182,0,0,0,0,0,0,0.03649635,0.03649635,0.145833333,0,0.112094395,0,0,0,0.22,0,0.051369863,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.189189189,0.810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.567567568,0.432432432,0,0,0,0,0,0,0.545454545,0.454545455,0,0,0.466666667,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459459459,0.297297297,0.135135135,0.108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0.444444444,0,0,0,0,0,0,0.615384615,0.384615385,0,0,0,0,0,0,0,0,0.01104418,0.16666667,0.21285141,0.20481928,0.40361446,40,40,425,75,260,0,155,0,60,0,2170,95,20,20,305,80,565,0,530,0,750,0,730,40,0,0,60,40,130,0,155,0,385,0,755,20,0,0,25,0,70,0,100,0,570,0,370,0,0,0,0,0,30,0,80,0,245,0
"Cornwall CY (CSD, ON)",0.185194234,0.76,0.727154047,0.209424084,0,0,0.894736842,0.105263158,0,0,0,0.753597122,0.181654676,0.053956835,0.010791367,0,0,0.449367089,0.278481013,0.208860759,0.063291139,0,0,0,0,0,0,0,0,0,0,0.078947368,0.921052632,0.138240575,0.861759425,0.192546584,0.807453416,0,0,0,0,0.194357367,0.194357367,0.303921569,0.184210526,0.247535597,0.269230769,0,0.23255814,0.323529412,0.33908046,0.154897494,0.179775281,0.06504065,0.658536585,0.276422764,0,0,0.06504065,0.658536585,0.276422764,0,0,0.06557377,0.62295082,0.31147541,0,0,0,0.514285714,0.485714286,0,0,0.035555556,0.728888889,0.235555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441860465,0.558139535,0,0,0.084745763,0.644067797,0.271186441,0,0,0,0.946078431,0.053921569,0,0,0,1,0,0,0,0.112,0.888,0.112,0.888,0.111111111,0.888888889,0.257142857,0.742857143,0.137168142,0.862831858,0,1,0,0,1,0,0.113636364,0.886363636,0,1,0.209756098,0.790243902,0.1875,0.8125,0.064102564,0.487179487,0.243589744,0.205128205,0,0.396694215,0.314049587,0.157024793,0.132231405,0,0.37704918,0.31147541,0.196721311,0.114754098,0,0.114285714,0.285714286,0.2,0.2,0.2,0.557522124,0.241150442,0.121681416,0.068584071,0.011061947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.515151515,0.295454545,0.159090909,0.03030303,0.25,0.446428571,0.303571429,0,0,0.915422886,0.084577114,0,0,0,1,0,0,0,0,0.01221598,0.18714879,0.18666015,0.19423406,0.41998534,225,170,2995,2095,1520,0,1250,0,945,0,7675,880,30,20,610,505,1555,355,1700,0,3785,0,2800,380,0,0,185,150,410,220,490,0,1720,0,1955,210,0,0,40,30,245,165,310,0,1355,0,1105,65,0,0,0,0,95,50,225,0,780,0
