Geography,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-1 person-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-1 person-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-2 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-3 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-4 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 121% or more of AMHI-Households in core housing need,Percent HH with income 20% or under of AMHI in core housing need,Percent HH with income 21% to 50% of AMHI in core housing need,Percent HH with income 51% to 80% of AMHI in core housing need,Percent HH with income 81% to 120% of AMHI in core housing need,Percent HH with income 121% or more of AMHI in core housing need,Per HH with income 20% or under of AMHI in core housing need that are 1 person HH,Per HH with income 20% or under of AMHI in core housing need that are 2 person HH,Per HH with income 20% or under of AMHI in core housing need that are 3 person HH,Per HH with income 20% or under of AMHI in core housing need that are 4 person HH,Per HH with income 20% or under of AMHI in core housing need that are 5 or more person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 1 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 2 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 3 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 4 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 5 or more person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 1 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 2 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 3 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 4 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 5 or more person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 1 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 2 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 3 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 4 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 5 or more person HH,Per HH with income 121% or more of AMHI in core housing need that are 1 person HH,Per HH with income 121% or more of AMHI in core housing need that are 2 person HH,Per HH with income 121% or more of AMHI in core housing need that are 3 person HH,Per HH with income 121% or more of AMHI in core housing need that are 4 person HH,Per HH with income 121% or more of AMHI in core housing need that are 5 or more person HH,Percent of Total HH that are in Very Low Income,Percent of Total HH that are in Low Income,Percent of Total HH that are in Moderate Income,Percent of Total HH that are in Median Income,Percent of Total HH that are in High Income
"Abbotsford CY (CSD, BC)",75,65,495,355,545,150,650,50,1135,0,60,50,140,80,115,0,50,0,20,0,0,0,225,150,215,0,255,0,310,0,0,0,45,45,80,25,105,0,230,0,0,0,55,55,90,75,125,0,305,0,0,0,25,25,50,45,115,30,265,0,0.870646766,0.460194175,0.131961259,0.038346614,0,0.811428571,0.148571429,0.04,0,0,0.506329114,0.263009845,0.125175809,0.075949367,0.029535865,0,0.032110092,0.26146789,0.348623853,0.357798165,0,0,0.078947368,0.236842105,0.684210526,,,,,,0.021675833,0.166612747,0.178151623,0.216542651,0.417017147
"Abercorn VL (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.133333333,0.2,0.333333333,0.333333333
"Aberdeen No. 373 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139240506,0.139240506,0.329113924,0.392405063
"Aberdeen P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545,0.214285714,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.161764706,0.205882353,0.25,0.382352941
"Aberdeen T (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136363636,0.227272727,0.227272727,0.409090909
"Abernethy No. 186 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.266666667,0.266666667,0.266666667
"Abitibi (CD, QC)",0,0,75,30,40,0,80,0,85,0,0,0,35,0,0,0,0,0,0,0,0,0,25,0,20,0,40,0,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0.692307692,0.219373219,0.008403361,0,0,1,0,0,0,0,0.662162162,0.216216216,0.121621622,0,0,,,,,,,,,,,,,,,,0.019230769,0.173076923,0.176035503,0.222386588,0.409270217
"Abitibi-Ouest (CD, QC)",0,0,75,15,55,0,60,0,110,0,0,0,50,0,0,0,20,0,0,0,0,0,15,0,35,0,30,0,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.275964392,0.057228916,0,0,1,0,0,0,0,0.717391304,0.184782609,0.065217391,0.032608696,0,0.333333333,0.666666667,0,0,0,,,,,,,,,,,0.025438101,0.190503109,0.187676653,0.183154324,0.413227812
"Abrams Village COM (CSD, PEI)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.315789474,0.210526316,0.473684211
"Acadia No. 34 MD (CSD, AB)",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.28,0.52
"Acadieville P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.137931034,0.275862069,0.24137931,0.344827586
"Acme VL (CSD, AB)",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.363636364,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.078431373,0.215686275,0.294117647,0.411764706
"Acton (CD, QC)",0,0,25,0,25,0,25,0,60,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24120603,0.023255814,0,0,1,0,0,0,0,0.720930233,0.279069767,0,0,0,0,0,1,0,0,,,,,,,,,,,0.013720743,0.160613398,0.173527038,0.248587571,0.403551251
"Acton Vale V (CSD, QC)",0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.266055046,0,0,0,1,0,0,0,0,0.777777778,0.222222222,0,0,0,,,,,,,,,,,,,,,,0.021212121,0.165151515,0.154545455,0.254545455,0.404545455
"Addington Highlands TP (CSD, ON)",0,0,0,0,0,0,50,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.740740741,0.470588235,0.288461538,0,,,,,,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0.363636364,0.636363636,0,0,0,,,,,,0,0.137755102,0.173469388,0.265306122,0.423469388
"Addington P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.133333333,0.25,0.183333333,0.433333333
"Adelaide-Metcalfe TP (CSD, ON)",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.235294118,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.109677419,0.24516129,0.238709677,0.406451613
"Adjala-Tosorontio TP (CSD, ON)",0,0,0,0,35,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.237623762,0,0,0,0.8,0.2,0,0,0,0.285714286,0.523809524,0,0.19047619,0,,,,,,,,,,,,,,,,0.02364395,0.140472879,0.180806676,0.283727399,0.371349096
"Admaston/Bromley TP (CSD, ON)",0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.269230769,0.151515152,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139784946,0.177419355,0.274193548,0.408602151
"Adstock MÉ (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152173913,0.2,0.217391304,0.430434783
"Air Ronge NV (CSD, SK)",0,0,60,0,25,0,50,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,35,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253333333,0.12,0.226666667,0.4
"Airdrie CY (CSD, AB)",0,0,120,90,270,0,400,0,580,0,0,0,30,0,30,0,35,0,0,0,0,0,40,35,125,0,135,0,150,0,0,0,25,20,30,0,80,0,145,0,0,0,20,20,65,0,100,0,165,0,0,0,0,0,20,0,50,0,100,0,0.78313253,0.485815603,0.020094563,0,0,0.80952381,0.111111111,0.079365079,0,0,0.267399267,0.293040293,0.19047619,0.153846154,0.095238095,0,0,0,0.466666667,0.533333333,,,,,,,,,,,0.01958009,0.133050248,0.199575372,0.275064874,0.372729417
"Ajax T (CSD, ON)",0,0,75,50,145,0,155,0,230,0,0,0,20,0,40,0,25,0,0,0,0,0,40,35,50,0,70,0,40,0,0,0,0,0,30,0,35,0,50,0,0,0,0,0,0,0,20,0,75,0,0,0,0,0,15,0,0,0,65,0,0.818791946,0.615234375,0.133611691,0,0,0.762711864,0.186440678,0.050847458,0,0,0.261904762,0.265079365,0.185714286,0.152380952,0.134920635,0,0.031578947,0.163157895,0.315789474,0.489473684,,,,,,,,,,,0.020436154,0.140447127,0.197092306,0.250857221,0.391167192
"Aklavik HAM (CSD, NT)",15,0,45,15,25,10,35,15,70,15,15,0,30,10,0,0,0,0,0,0,0,0,0,0,15,10,10,0,10,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0.3,0.4,0.428571429,0.176470588,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,0.071428571,0.238095238,0.119047619,0.166666667,0.404761905
"Akulivik VN (CSD, QC)",0,0,20,10,35,20,35,20,60,25,0,0,10,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,10,15,10,15,0,0,0,0,0,0,0,10,10,35,20,,0.5,0.571428571,0.571428571,0.416666667,,,,,,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0.133333333,0.233333333,0.233333333,0.4
"Alameda T (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151515152,0.242424242,0.212121212,0.393939394
"Albanel MÉ (CSD, QC)",0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.150837989,0.212290503,0.234636872,0.402234637
"Alberni-Clayoquot (CD, BC)",40,30,385,315,410,125,315,15,710,0,20,20,190,150,70,0,40,0,60,0,0,0,125,125,155,20,125,0,275,0,0,0,50,25,75,40,45,0,135,0,0,0,20,15,40,30,50,0,150,0,0,0,0,0,70,30,55,0,80,0,0.80952381,0.647754137,0.161220044,0.030651341,0.001883239,0.852941176,0.147058824,0,0,0,0.678832117,0.237226277,0.062043796,0.02189781,0,0.162162162,0.297297297,0.202702703,0.202702703,0.135135135,0,0.384615385,0.230769231,0.153846154,0.230769231,0,0,0,0,1,0.016746411,0.168660287,0.183014354,0.208133971,0.423444976
"Alberni-Clayoquot B RDA (CSD, BC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.35483871,0.193548387,0.451612903
"Alberni-Clayoquot C RDA (CSD, BC)",0,0,20,15,20,10,25,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,10,0,10,0,0,0.8,0.454545455,0.5,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,0.043478261,0.108695652,0.239130435,0.173913043,0.434782609
"Alberni-Clayoquot D RDA (CSD, BC)",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269230769,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0.02739726,0.178082192,0.171232877,0.191780822,0.431506849
"Alberni-Clayoquot E RDA (CSD, BC)",0,0,20,0,15,0,25,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0.382352941,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0.044444444,0.151111111,0.195555556,0.2,0.408888889
"Alberni-Clayoquot F RDA (CSD, BC)",0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.409090909,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.134969325,0.202453988,0.226993865,0.435582822
"Albert (CD, NB)",0,0,40,25,60,0,90,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,0,40,0,40,0,0,0,0,0,0,0,15,0,30,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,15,0,0.964285714,0.345505618,0.018867925,0,0,0.8,0.2,0,0,0,0.532786885,0.245901639,0.098360656,0.081967213,0.040983607,0,1,0,0,0,,,,,,,,,,,0.011735122,0.149203688,0.199916178,0.250209556,0.388935457
Alberta (Province),2815,2170,17535,10650,17610,2845,21905,415,36420,45,1470,1120,5830,2870,3195,100,2180,25,1150,0,775,590,6475,3770,7375,525,8785,70,12035,0,350,270,2405,1780,2965,595,4450,55,7570,0,140,110,1560,1205,2320,725,3725,95,9045,10,80,80,1260,1025,1755,905,2760,170,6615,30,0.75295124,0.483024203,0.094566383,0.007613978,0.000367861,0.71960918,0.179731879,0.060895251,0.02726653,0.01249716,0.464092259,0.268215971,0.124148174,0.081425826,0.06211777,0.048717439,0.188307815,0.2342414,0.242394114,0.286339232,0.12145749,0.271255061,0.127530364,0.153846154,0.325910931,0.093023256,0.11627907,0.139534884,0.302325581,0.348837209,0.020301131,0.164600663,0.184669086,0.224434295,0.405994825
"Alberta Beach VL (CSD, AB)",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.777777778,0.375,0,0,,,,,,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0.195652174,0.173913043,0.217391304,0.413043478
"Alberton T (CSD, PEI)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.80952381,0.166666667,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.212121212,0.181818182,0.242424242,0.363636364
"Alberton TP (CSD, ON)",0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.147058824,0.191176471,0.264705882,0.397058824
"Alert Bay VL (CSD, BC)",0,0,15,0,0,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.625,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186046512,0.162790698,0.255813953,0.395348837
"Alexander RM (CSD, MB)",20,20,40,30,75,30,115,30,185,0,0,0,20,15,0,0,30,0,0,0,0,0,15,0,55,0,40,0,95,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,40,0,1,0.473684211,0.237288136,0.183908046,0,1,0,0,0,0,0.764705882,0.235294118,0,0,0,0.727272727,0.272727273,0,0,0,0.571428571,0.142857143,0.285714286,0,0,,,,,,0.029315961,0.123778502,0.19218241,0.283387622,0.371335505
"Alfred and Plantagenet TP (CSD, ON)",0,0,40,15,15,0,55,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.823529412,0.220689655,0,0,0,1,0,0,0,0,0.5,0.4,0.1,0,0,,,,,,,,,,,,,,,,0.022546419,0.192307692,0.161803714,0.229442971,0.393899204
"Algoma (CD, ON)",175,90,1385,870,1375,295,1305,45,2755,0,160,80,665,390,295,0,150,0,105,0,15,0,480,325,615,105,620,25,1080,0,0,0,185,120,210,75,270,0,590,0,0,0,50,40,190,75,165,0,700,0,0,0,0,0,60,35,95,0,275,0,0.562189055,0.475409836,0.102728732,0.022093635,0,0.936936937,0.063063063,0,0,0,0.664206642,0.2300123,0.077490775,0.022140221,0.006150062,0.083333333,0.395833333,0.270833333,0.151041667,0.098958333,0.119047619,0.5,0.119047619,0.095238095,0.166666667,,,,,,0.020628079,0.175287356,0.191810345,0.195094417,0.417179803
"Algoma, Unorganized, North Part NO (CSD, ON)",0,0,50,40,145,45,105,30,220,0,0,0,30,25,0,0,25,0,0,0,0,0,15,0,90,25,55,15,100,0,0,0,0,0,30,0,20,0,45,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0.8,0.612903226,0.345132743,0.192307692,0,1,0,0,0,0,0.857142857,0.142857143,0,0,0,0.333333333,0.472222222,0.194444444,0,0,0,0.714285714,0,0.285714286,0,,,,,,0.020408163,0.126530612,0.230612245,0.212244898,0.410204082
"Algonquin Highlands TP (CSD, ON)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.533333333,0.276595745,0.086956522,0,,,,,,0.666666667,0.333333333,0,0,0,0,0.8,0.2,0,0,,,,,,,,,,,0.028985507,0.144927536,0.22705314,0.222222222,0.376811594
"Alix VL (CSD, AB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25,0.285714286,0.357142857,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.1875,0.21875,0.21875,0.375
