Geography,"Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total  Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total  Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households in core housing need",Percent HH in core housing need,Percent HH with income 20% or under of AMHI in core housing need,Percent HH with income 21% to 50% of AMHI in core housing need,Percent HH with income 51% to 80% of AMHI in core housing need,Percent HH with income 81% to 120% of AMHI in core housing need,Percent HH with income 121% or more of AMHI in core housing need,Per HH with income 20% or under of AMHI in core housing need that are 1 person HH,Per HH with income 20% or under of AMHI in core housing need that are 2 person HH,Per HH with income 20% or under of AMHI in core housing need that are 3 person HH,Per HH with income 20% or under of AMHI in core housing need that are 4 person HH,Per HH with income 20% or under of AMHI in core housing need that are 5 or more person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 1 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 2 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 3 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 4 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 5 or more person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 1 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 2 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 3 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 4 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 5 or more person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 1 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 2 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 3 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 4 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 5 or more person HH,Per HH with income 121% or more of AMHI in core housing need that are 1 person HH,Per HH with income 121% or more of AMHI in core housing need that are 2 person HH,Per HH with income 121% or more of AMHI in core housing need that are 3 person HH,Per HH with income 121% or more of AMHI in core housing need that are 4 person HH,Per HH with income 121% or more of AMHI in core housing need that are 5 or more person HH,Per HH with income 20% or under of AMHI in core housing need that are owners,Per HH with income 20% or under of AMHI in core housing need that are renters,Per HH with income 21% to 50% of AMHI in core housing need that are owners,Per HH with income 21% to 50% of AMHI in core housing need that are renters,Per HH with income 51% to 80% of AMHI in core housing need that are owners,Per HH with income 51% to 80% of AMHI in core housing need that are renters,Per HH with income 81% to 120% of AMHI in core housing need that are owners,Per HH with income 81% to 120% of AMHI in core housing need that are renters,Per HH with income 121% or more of AMHI in core housing need that are owners,Per HH with income 121% or more of AMHI in core housing need that are renters,Percent HH with physical act. limit. in core housing need,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need",Percent Indigenous HH in core housing need,Percent Visible minority HH in core housing need,Percent Women-led HH in core housing need,Percent Black-led HH in core housing need,Percent New migrant-led HH in core housing need,Percent Refugee claimant-led HH in core housing need,Percent Single Mother led HH in core housing need,Percent HH head under 25 in core housing need,Percent HH head over 65 in core housing need,Percent HH head over 85 in core housing need,Percent of HH with physical act. limit. in core housing need with income 20% or under of the AMHI,Percent of HH with physical act. limit. in core housing with income 21% to 50% of AMHI,Percent of HH with physical act. limit. in core housing with income 51% to 80% of AMHI,Percent of HH with physical act. limit. in core housing with income 81% to 120% of AMHI,Percent of HH with physical act. limit. in core housing with income 121% or more of AMHI,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with income 20% or under of the AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 21% to 50% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 51% to 80% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 81% to 120% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 121% or more of AMHI",Percent of Indigenous HH in core housing need with income 20% or under of the AMHI,Percent of Indigenous HH in core housing with income 21% to 50% of AMHI,Percent of Indigenous HH in core housing with income 51% to 80% of AMHI,Percent of Indigenous HH in core housing with income 81% to 120% of AMHI,Percent of Indigenous HH in core housing with income 121% or more of AMHI,Percent of Visible minority HH in core housing need with income 20% or under of the AMHI,Percent of Visible minority HH core housing with income 21% to 50% of AMHI,Percent of Visible minority HH in core housing with income 51% to 80% of AMHI,Percent of Visible minority HH in core housing with income 81% to 120% of AMHI,Percent of Visible minority HH in core housing with income 121% or more of AMHI,Percent of Women-led HH in core housing need with income 20% or under of the AMHI,Percent of Women-led HH core housing with income 21% to 50% of AMHI,Percent of Women-led HH in core housing with income 51% to 80% of AMHI,Percent of Women-led HH in core housing with income 81% to 120% of AMHI,Percent of Women-led HH in core housing with income 121% or more of AMHI,Percent of Black-led HH in core housing need with income 20% or under of the AMHI,Percent of Black-led HH core housing with income 21% to 50% of AMHI,Percent of Black-led HH in core housing with income 51% to 80% of AMHI,Percent of Black-led HH in core housing with income 81% to 120% of AMHI,Percent of Black-led HH in core housing with income 121% or more of AMHI,Percent of New migrant-led HH in core housing need with income 20% or under of the AMHI,Percent of New migrant-led HH core housing with income 21% to 50% of AMHI,Percent of New migrant-led HH in core housing with income 51% to 80% of AMHI,Percent of New migrant-led HH in core housing with income 81% to 120% of AMHI,Percent of New migrant-led HH in core housing with income 121% or more of AMHI,Percent of Refugee claimant-led HH in core housing need with income 20% or under of the AMHI,Percent of Refugee claimant-led HH core housing with income 21% to 50% of AMHI,Percent of Refugee claimant-led HH in core housing with income 51% to 80% of AMHI,Percent of Refugee claimant-led HH in core housing with income 81% to 120% of AMHI,Percent of Refugee claimant-led HH in core housing with income 121% or more of AMHI,Percent of Single Mother led HH in core housing need with income 20% or under of the AMHI,Percent of Single Mother led HH core housing with income 21% to 50% of AMHI,Percent of Single Mother led HH in core housing with income 51% to 80% of AMHI,Percent of Single Mother led HH in core housing with income 81% to 120% of AMHI,Percent of Single Mother led HH in core housing with income 121% or more of AMHI,Percent of HH head under 25 in core housing need with income 20% or under of the AMHI,Percent of HH head under 25 core housing with income 21% to 50% of AMHI,Percent of HH head under 25 in core housing with income 51% to 80% of AMHI,Percent of HH head under 25 in core housing with income 81% to 120% of AMHI,Percent of HH head under 25 in core housing with income 121% or more of AMHI,Percent of HH head over 65 in core housing need with income 20% or under of the AMHI,Percent of HH head over 65 core housing with income 21% to 50% of AMHI,Percent of HH head over 65 in core housing with income 51% to 80% of AMHI,Percent of HH head over 65 in core housing with income 81% to 120% of AMHI,Percent of HH head over 65 in core housing with income 121% or more of AMHI,Percent of HH head over 85 in core housing need with income 20% or under of the AMHI,Percent of HH head over 85 core housing with income 21% to 50% of AMHI,Percent of HH head over 85 in core housing with income 51% to 80% of AMHI,Percent of HH head over 85 in core housing with income 81% to 120% of AMHI,Percent of HH head over 85 in core housing with income 121% or more of AMHI,Percent of Total HH that are in Very Low Income,Percent of Total HH that are in Low Income,Percent of Total HH that are in Moderate Income,Percent of Total HH that are in Median Income,Percent of Total HH that are in High Income,Percent of HH with physical act. limit. in core housing need that are Owners,Percent of HH with physical act. limit. in core housing need that are Renters,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Owners","Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Renters",Percent Indigenous HH in core housing need that are Owners,Percent Indigenous HH in core housing need that are Renters,Percent Visible minority HH in core housing need that are Owners,Percent Visible minority HH in core housing need that are Renters,Percent Women-led HH in core housing need that are Owners,Percent Women-led HH in core housing need that are Renters,Percent Black-led HH in core housing need that are Owners,Percent Black-led HH in core housing need that are Renters,Percent New migrant-led HH in core housing need that are Owners,Percent New migrant-led HH in core housing need that are Renters,Percent Refugee claimant-led HH in core housing need that are Owners,Percent Refugee claimant-led HH in core housing need that are Renters,Percent Single Mother led HH in core housing need that are Owners,Percent Single Mother led HH in core housing need that are Renters,Percent HH head under 25 in core housing need that are Owners,Percent HH head under 25 in core housing need that are Renters,Percent HH head over 65 in core housing need that are Owners,Percent HH head over 65 in core housing need that are Renters,Percent HH head over 85 in core housing need that are Owners,Percent HH head over 85 in core housing need that are Renters,Percent of HH with physical act. limit. in core housing need with a HH size of 1 person,Percent of HH with physical act. limit. in core housing with a HH size of 2 people,Percent of HH with physical act. limit. in core housing with a HH size of 3 people,Percent of HH with physical act. limit. in core housing with a HH size of 4 people,Percent of HH with physical act. limit. in core housingwith a HH size of 5 or more people,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with a HH size of 1 person","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 2 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 3 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 4 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housingwith a HH size of 5 or more people",Percent of Indigenous HH in core housing need with a HH size of 1 person,Percent of Indigenous HH in core housing with a HH size of 2 people,Percent of Indigenous HH in core housing with a HH size of 3 people,Percent of Indigenous HH in core housing with a HH size of 4 people,Percent of Indigenous HH in core housingwith a HH size of 5 or more people,Percent of Visible minority HH in core housing need with a HH size of 1 person,Percent of Visible minority HH core housing with a HH size of 2 people,Percent of Visible minority HH in core housing with a HH size of 3 people,Percent of Visible minority HH in core housing with a HH size of 4 people,Percent of Visible minority HH in core housingwith a HH size of 5 or more people,Percent of Women-led HH in core housing need with a HH size of 1 person,Percent of Women-led HH core housing with a HH size of 2 people,Percent of Women-led HH in core housing with a HH size of 3 people,Percent of Women-led HH in core housing with a HH size of 4 people,Percent of Women-led HH in core housingwith a HH size of 5 or more people,Percent of Black-led HH in core housing need with a HH size of 1 person,Percent of Black-led HH core housing with a HH size of 2 people,Percent of Black-led HH in core housing with a HH size of 3 people,Percent of Black-led HH in core housing with a HH size of 4 people,Percent of Black-led HH in core housingwith a HH size of 5 or more people,Percent of New migrant-led HH in core housing need with a HH size of 1 person,Percent of New migrant-led HH core housing with a HH size of 2 people,Percent of New migrant-led HH in core housing with a HH size of 3 people,Percent of New migrant-led HH in core housing with a HH size of 4 people,Percent of New migrant-led HH in core housingwith a HH size of 5 or more people,Percent of Refugee claimant-led HH in core housing need with a HH size of 1 person,Percent of Refugee claimant-led HH core housing with a HH size of 2 people,Percent of Refugee claimant-led HH in core housing with a HH size of 3 people,Percent of Refugee claimant-led HH in core housing with a HH size of 4 people,Percent of Refugee claimant-led HH in core housingwith a HH size of 5 or more people,Percent of Single Mother led HH in core housing need with a HH size of 1 person,Percent of Single Mother led HH core housing with a HH size of 2 people,Percent of Single Mother led HH in core housing with a HH size of 3 people,Percent of Single Mother led HH in core housing with a HH size of 4 people,Percent of Single Mother led HH in core housingwith a HH size of 5 or more people,Percent of HH head under 25 in core housing need with a HH size of 1 person,Percent of HH head under 25 core housing with a HH size of 2 people,Percent of HH head under 25 in core housing with a HH size of 3 people,Percent of HH head under 25 in core housing with a HH size of 4 people,Percent of HH head under 25 in core housingwith a HH size of 5 or more people,Percent of HH head over 65 in core housing need with a HH size of 1 person,Percent of HH head over 65 core housing with a HH size of 2 people,Percent of HH head over 65 in core housing with a HH size of 3 people,Percent of HH head over 65 in core housing with a HH size of 4 people,Percent of HH head over 65 in core housingwith a HH size of 5 or more people,Percent of HH head over 85 in core housing need with a HH size of 1 person,Percent of HH head over 85 core housing with a HH size of 2 people,Percent of HH head over 85 in core housing with a HH size of 3 people,Percent of HH head over 85 in core housing with a HH size of 4 people,Percent of HH head over 85 in core housingwith a HH size of 5 or more people
"Abbotsford CY (CSD, BC)",815,710,4680,1800,2765,0,1755,0,790,0,14790,1105,145,130,2075,935,3240,35,3870,0,5455,0,6570,795,40,35,530,445,1125,285,1485,30,3385,0,6790,740,0,0,300,270,670,380,1550,90,4270,0,7410,760,0,0,130,105,460,390,1380,260,5435,0,0.127466839,0.870646766,0.460194175,0.131961259,0.038346614,0,0.811428571,0.148571429,0.04,0,0,0.506329114,0.263009845,0.125175809,0.075949367,0.029535865,0,0.032110092,0.26146789,0.348623853,0.357798165,0,0,0.078947368,0.236842105,0.684210526,,,,,,0.222857143,0.777142857,0.306610408,0.693389592,0.525114155,0.474885845,0.525641026,0.474358974,,,0.106110381,0.150428683,0.212068966,0.143102707,0.200308642,0.111111111,0.176470588,0.18902439,0.35347432,0.197718631,0.134340547,0.165680473,0.114551084,0.566563467,0.20123839,0.117647059,0,0.103626943,0.544041451,0.25388601,0.098445596,0,0.10483871,0.572580645,0.241935484,0.080645161,0,0.081081081,0.438438438,0.336336336,0.144144144,0,0.146604938,0.660493827,0.155864198,0.037037037,0,,,,,,0.153846154,0.615384615,0.230769231,0,0,0.259259259,0.481481481,0.259259259,0,0,0.046808511,0.6,0.280851064,0.072340426,0,0.2,0.64,0.16,0,0,0.039513678,0.869300912,0.060790274,0.030395137,0,0,0.924528302,0.075471698,0,0,0.021675833,0.166612747,0.178151623,0.216542651,0.417017147,0.400621118,0.599378882,0.25257732,0.74742268,0.14516129,0.85483871,0.510510511,0.489489489,0.303543914,0.696456086,0,1,0.289473684,0.710526316,0.3125,0.6875,0.236051502,0.763948498,0.117647059,0.882352941,0.422492401,0.577507599,0.436363636,0.563636364,0.123348018,0.224669604,0.198237885,0.176211454,0.27753304,0.212435233,0.233160622,0.196891192,0.176165803,0.18134715,0.208,0.272,0.136,0.232,0.152,0.15015015,0.147147147,0.171171171,0.252252252,0.279279279,0.466153846,0.186153846,0.169230769,0.095384615,0.083076923,,,,,,0.15,0.225,0.275,0.25,0.1,0.258064516,0.129032258,0.161290323,0.193548387,0.258064516,0,0.353191489,0.361702128,0.174468085,0.110638298,0.382978723,0.361702128,0.255319149,0,0,0.756838906,0.145896657,0.030395137,0.024316109,0.042553191,0.941176471,0.058823529,0,0,0
"Abercorn VL (CSD, QC)",0,0,15,0,0,0,15,0,0,0,90,0,0,0,0,0,15,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.133333333,0.2,0.333333333,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aberdeen No. 373 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,160,0,0,0,40,0,25,0,60,0,30,0,40,0,0,0,0,0,0,0,10,0,20,0,105,0,0,0,0,0,10,0,40,0,60,0,60,0,0,0,0,0,0,0,20,0,40,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139240506,0.139240506,0.329113924,0.392405063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aberdeen P (CSD, NB)",0,0,50,20,0,0,0,0,0,0,170,15,0,0,0,0,45,0,60,0,55,0,40,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,20,0,0.132352941,,0.545454545,0.214285714,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.227272727,,,,0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161764706,0.205882353,0.25,0.382352941,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aberdeen T (CSD, SK)",0,0,0,0,20,0,0,0,0,0,60,0,0,0,0,0,0,0,25,0,20,0,60,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113636364,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136363636,0.227272727,0.227272727,0.409090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abernethy No. 186 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0.266666667,0.266666667,0.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abitibi (CD, QC)",180,135,1315,245,745,0,580,0,275,0,3920,100,0,0,355,80,830,0,1130,0,1595,0,1280,50,0,0,55,45,135,0,315,0,770,0,1205,0,0,0,0,0,55,0,150,0,985,0,630,0,0,0,0,0,20,0,80,0,520,0,0.052761341,0.692307692,0.219373219,0.008403361,0,0,1,0,0,0,0,0.662162162,0.216216216,0.121621622,0,0,,,,,,,,,,,,,,,,0.37037037,0.62962963,0.307692308,0.692307692,1,0,,,,,0.047191011,0.067615658,0.105263158,0,0.067688378,,,,0.112781955,0.075,0.037190083,0.153846154,0.238095238,0.761904762,0,0,0,0.263157895,0.736842105,0,0,0,0,1,0,0,0,,,,,,0.169811321,0.830188679,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,0,1,0,0,0,0,1,0,0,0,0.019230769,0.173076923,0.176035503,0.222386588,0.409270217,0.333333333,0.666666667,0.263157895,0.736842105,0,1,,,0.314814815,0.685185185,,,,,,,0.2,0.8,0,1,0.611111111,0.388888889,1,0,1,0,0,0,0,0.6875,0.3125,0,0,0,,,,,,,,,,,0.68,0.2,0.12,0,0,,,,,,,,,,,,,,,,0,0.583333333,0.416666667,0,0,,,,,,0.8125,0.1875,0,0,0,1,0,0,0,0
