Geo_Code,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   1pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   2pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   3pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   4pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   5pp,Total - Private households by household type including census family structure -   Households with income 20% or under of area median household income (AMHI) - Total - Household size,Total - Private households by household type including census family structure -   Households with income 21% to 50% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 51% to 80% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 81% to 120% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 121% or over of AMHI - Total - Household size,2031 Population Delta 1pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 2pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 3pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 4pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 5pp HH with income 20% or under of area median household income (AMHI),2031 Projected 1pp HH with income 20% or under of area median household income (AMHI),2031 Projected 2pp HH with income 20% or under of area median household income (AMHI),2031 Projected 3pp HH with income 20% or under of area median household income (AMHI),2031 Projected 4pp HH with income 20% or under of area median household income (AMHI),2031 Projected 5pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 1pp HH with income 21% to 50% of AMHI,2031 Population Delta 2pp HH with income 21% to 50% of AMHI,2031 Population Delta 3pp HH with income 21% to 50% of AMHI,2031 Population Delta 4pp HH with income 21% to 50% of AMHI,2031 Population Delta 5pp HH with income 21% to 50% of AMHI,2031 Projected 1pp HH with income 21% to 50% of AMHI,2031 Projected 2pp HH with income 21% to 50% of AMHI,2031 Projected 3pp HH with income 21% to 50% of AMHI,2031 Projected 4pp HH with income 21% to 50% of AMHI,2031 Projected 5pp HH with income 21% to 50% of AMHI,2031 Population Delta 1pp HH with income 51% to 80% of AMHI,2031 Population Delta 2pp HH with income 51% to 80% of AMHI,2031 Population Delta 3pp HH with income 51% to 80% of AMHI,2031 Population Delta 4pp HH with income 51% to 80% of AMHI,2031 Population Delta 5pp HH with income 51% to 80% of AMHI,2031 Projected 1pp HH with income 51% to 80% of AMHI,2031 Projected 2pp HH with income 51% to 80% of AMHI,2031 Projected 3pp HH with income 51% to 80% of AMHI,2031 Projected 4pp HH with income 51% to 80% of AMHI,2031 Projected 5pp HH with income 51% to 80% of AMHI,2031 Population Delta 1pp HH with income 81% to 120% of AMHI,2031 Population Delta 2pp HH with income 81% to 120% of AMHI,2031 Population Delta 3pp HH with income 81% to 120% of AMHI,2031 Population Delta 4pp HH with income 81% to 120% of AMHI,2031 Population Delta 5pp HH with income 81% to 120% of AMHI,2031 Projected 1pp HH with income 81% to 120% of AMHI,2031 Projected 2pp HH with income 81% to 120% of AMHI,2031 Projected 3pp HH with income 81% to 120% of AMHI,2031 Projected 4pp HH with income 81% to 120% of AMHI,2031 Projected 5pp HH with income 81% to 120% of AMHI,2031 Population Delta 1pp HH with income 121% or over of AMHI,2031 Population Delta 2pp HH with income 121% or over of AMHI,2031 Population Delta 3pp HH with income 121% or over of AMHI,2031 Population Delta 4pp HH with income 121% or over of AMHI,2031 Population Delta 5pp HH with income 121% or over of AMHI,2031 Projected 1pp HH with income 121% or over of AMHI,2031 Projected 2pp HH with income 121% or over of AMHI,2031 Projected 3pp HH with income 121% or over of AMHI,2031 Projected 4pp HH with income 121% or over of AMHI,2031 Projected 5pp HH with income 121% or over of AMHI,2031 Population Delta with income 20% or under of area median household income (AMHI),2031 Population Growth Rate with income 20% or under of area median household income (AMHI),2031 Projected HH with income 20% or under of area median household income (AMHI),2031 Population Delta with income 21% to 50% of AMHI,2031 Population Growth Rate with income 21% to 50% of AMHI,2031 Projected HH with income 21% to 50% of AMHI,2031 Population Delta with income 51% to 80% of AMHI,2031 Population Growth Rate with income 51% to 80% of AMHI,2031 Projected HH with income 51% to 80% of AMHI,2031 Population Delta with income 81% to 120% of AMHI,2031 Population Growth Rate with income 81% to 120% of AMHI,2031 Projected HH with income 81% to 120% of AMHI,2031 Population Delta with income 121% or over of AMHI,2031 Population Growth Rate with income 121% or over of AMHI,2031 Projected HH with income 121% or over of AMHI,2031 Population Delta 1pp HH,2031 Population Growth Rate 1pp HH,2031 Projected 1pp HH,2031 Population Delta 2pp HH,2031 Population Growth Rate 2pp HH,2031 Projected 2pp HH,2031 Population Delta 3pp HH,2031 Population Growth Rate 3pp HH,2031 Projected 3pp HH,2031 Population Delta 4pp HH,2031 Population Growth Rate 4pp HH,2031 Projected 4pp HH,2031 Population Delta 5pp HH,2031 Population Growth Rate 5pp HH,2031 Projected 5pp HH
2463065,235,325,105,110,55,0,165,145,195,315,0,0,0,0,0,0,0,0,0,0,41.42857143,20,0,0,0,151.4285714,75,0,0,0,-2.857142857,-2.857142857,18.57142857,0,0,72.14285714,47.14285714,33.57142857,0,0,15.71428571,10,28.57142857,0,0,40.71428571,135,58.57142857,0,0,24.28571429,8.571428571,-17.14285714,25.71428571,-8.571428571,39.28571429,103.5714286,42.85714286,115.7142857,41.42857143,0,0,0,41.42857143,-0.200692042,206.4285714,4.285714286,-0.028708134,149.2857143,11.42857143,-0.055363322,206.4285714,20,-0.059701493,335,42.85714286,-0.154241645,277.8571429,24.28571429,-0.069529652,349.2857143,7.142857143,-0.063694268,112.1428571,7.142857143,-0.06097561,117.1428571,-17.14285714,0.452830189,37.85714286
2464008,10220,15230,7305,7585,4465,690,7445,8820,10505,17330,70,-60,0,0,0,685,0,0,0,0,1245.714286,384.2857143,-132.8571429,-22.85714286,-15.71428571,6190.714286,2524.285714,117.1428571,72.14285714,4.285714286,832.8571429,752.8571429,-10,-177.1428571,14.28571429,3757.857143,4882.857143,1020,352.8571429,214.2857143,331.4285714,782.8571429,47.14285714,-141.4285714,70,1576.428571,5347.857143,2127.142857,1563.571429,980,88.57142857,680,418.5714286,824.2857143,948.5714286,578.5714286,5010,4343.571429,6079.285714,4283.571429,-64.28571429,0.102739726,625.7142857,1450,-0.163012929,8895,1401.428571,-0.137106918,10221.42857,1098.571429,-0.094675285,11603.57143,2951.428571,-0.145523702,20281.42857,2560,-0.200312989,12780,2524.285714,-0.142178951,17754.28571,285.7142857,-0.037639974,7590.714286,455.7142857,-0.056675846,8040.714286,1015.714286,-0.185325166,5480.714286
2464015,4895,6825,3315,3155,1595,230,2980,4135,4835,7610,127.1428571,-25,0,0,0,337.1428571,0,0,0,0,752.8571429,244.2857143,12.85714286,-20,-15.71428571,2727.857143,1089.285714,132.8571429,0,4.285714286,697.1428571,617.1428571,-25.71428571,-35.71428571,-22.85714286,2217.142857,2467.142857,509.2857143,159.2857143,12.14285714,380,617.1428571,94.28571429,-30,-17.14285714,1235,2767.142857,999.2857143,575,302.8571429,135.7142857,710,510,635.7142857,368.5714286,470.7142857,2670,2265,2970.714286,1588.571429,12.85714286,-0.052941176,242.8571429,951.4285714,-0.242005814,3931.428571,1228.571429,-0.229058463,5363.571429,1037.142857,-0.176620849,5872.142857,2357.142857,-0.236491329,9967.142857,2085.714286,-0.29878236,6980.714286,2107.142857,-0.235905638,8932.142857,585.7142857,-0.150155649,3900.714286,490,-0.134430727,3645,314.2857143,-0.164609053,1909.285714
2465005,45875,52035,25995,27435,16120,2710,29260,32155,37345,65985,-251.4285714,-260,-35,-30,42.85714286,2138.571429,0,0,0,42.85714286,3005.714286,787.1428571,-22.85714286,-210,-110,23790.71429,7632.142857,1032.142857,255,0,2074.285714,1318.571429,305.7142857,57.14285714,-262.8571429,15004.28571,14018.57143,3930.714286,2087.142857,602.1428571,518.5714286,1141.428571,741.4285714,684.2857143,831.4285714,7033.571429,16156.42857,7636.428571,6264.285714,4171.428571,412.8571429,12.85714286,584.2857143,2355.714286,2690,3662.857143,17222.85714,14979.28571,21690.71429,14485,-891.4285714,0.490180676,1818.571429,3401.428571,-0.104142064,32661.42857,3485.714286,-0.097801471,35640.71429,3920,-0.094995759,41265,6057.142857,-0.084077772,72042.14286,5764.285714,-0.111625977,51639.28571,2837.142857,-0.051704612,54872.14286,1401.428571,-0.051153696,27396.42857,2828.571429,-0.093464561,30263.57143,3135.714286,-0.162845908,19255.71429
2466007,735,680,285,180,105,30,315,405,445,795,5.714285714,0,0,0,0,25.71428571,0,0,0,0,31.42857143,-25,0,0,0,306.4285714,0,0,0,0,64.28571429,-7.142857143,-2.857142857,0,0,284.2857143,137.8571429,12.14285714,0,0,34.28571429,28.57142857,22.85714286,21.42857143,0,189.2857143,213.5714286,102.8571429,46.42857143,0,-10,64.28571429,-5.714285714,-1.428571429,17.14285714,60,384.2857143,169.2857143,133.5714286,112.1428571,-1.428571429,0.05,28.57142857,-30,0.105263158,285,50,-0.10989011,455,71.42857143,-0.138312586,516.4285714,64.28571429,-0.074812968,859.2857143,120,-0.140350877,855,41.42857143,-0.057425743,721.4285714,-4.285714286,0.015267176,280.7142857,-12.85714286,0.076923077,167.1428571,4.285714286,-0.039215686,109.2857143
2466023,319520,235850,101660,81790,46160,12315,139675,148070,159830,325100,-3657.142857,-850,-225,301.4285714,112.8571429,7477.857143,0,0,386.4285714,137.8571429,14070,-2560,-3028.571429,-1304.285714,-440,130115,15180,1101.428571,20.71428571,0,8581.428571,4442.857143,-672.8571429,-1715.714286,-1282.857143,92696.42857,50472.85714,10547.14286,2939.285714,762.1428571,5050,3237.142857,2798.571429,1275.714286,272.8571429,64305,61602.14286,25498.57143,13865.71429,7192.857143,-1294.285714,-304.2857143,2051.428571,7634.285714,5400,47675.71429,112565.7143,65436.42857,70774.28571,42140,-6282.857143,1.041563055,6032.142857,6611.428571,-0.045195092,146286.4286,9354.285714,-0.059420855,157424.2857,12634.28571,-0.073257403,172464.2857,13482.85714,-0.039821441,338582.8571,22747.14286,-0.0664602,342267.1429,2391.428571,-0.010037837,238241.4286,537.1428571,-0.005255948,102197.1429,6197.142857,-0.070432368,87987.14286,3924.285714,-0.078353632,50084.28571
2466032,2735,2645,1010,1030,530,455,1460,1160,1075,3805,71.42857143,-35.71428571,8.571428571,0,0,466.4285714,9.285714286,8.571428571,0,0,-114.2857143,-42.85714286,-11.42857143,21.42857143,27.14285714,865.7142857,292.1428571,83.57142857,61.42857143,42.14285714,-64.28571429,117.1428571,-11.42857143,-2.857142857,-25.71428571,440.7142857,522.1428571,103.5714286,92.14285714,9.285714286,-95.71428571,-102.8571429,44.28571429,-15.71428571,-2.857142857,239.2857143,317.1428571,194.2857143,119.2857143,27.14285714,22.85714286,71.42857143,10,20,-54.28571429,542.8571429,1511.428571,645,775,395.7142857,38.57142857,-0.078147612,493.5714286,-148.5714286,0.11328976,1311.428571,11.42857143,-0.009756098,1171.428571,-174.2857143,0.193497224,900.7142857,78.57142857,-0.020231745,3883.571429,-181.4285714,0.071048951,2553.571429,7.142857143,-0.00269324,2652.142857,41.42857143,-0.039402174,1051.428571,1.428571429,-0.001385042,1031.428571,-72.85714286,0.159375,457.1428571
2466047,385,640,305,395,155,105,320,340,310,805,-28.57142857,4.285714286,0,0,0,56.42857143,19.28571429,0,0,0,45.71428571,15.71428571,20,-1.82E-12,0,190.7142857,130.7142857,65,15,0,-14.28571429,4.285714286,-34.28571429,11.42857143,-11.42857143,80.71428571,149.2857143,0.714285714,51.42857143,13.57142857,1.428571429,14.28571429,-14.28571429,-10,-25.71428571,36.42857143,154.2857143,50.71428571,30,4.285714286,12.85714286,-1.428571429,4.285714286,11.42857143,4.285714286,37.85714286,223.5714286,164.2857143,306.4285714,104.2857143,-31.42857143,0.427184466,73.57142857,72.85714286,-0.185454545,392.8571429,-37.14285714,0.122641509,302.8571429,-25.71428571,0.090452261,284.2857143,30,-0.035928144,835,12.85714286,-0.032315978,397.8571429,30,-0.044776119,670,-22.85714286,0.081012658,282.1428571,18.57142857,-0.044905009,413.5714286,-37.14285714,0.315151515,117.8571429
2466058,4980,4360,1905,1610,1220,130,2615,2680,2755,5900,20,5.714285714,-1.428571429,0,0,120,20.71428571,13.57142857,0,0,48.57142857,12.85714286,-48.57142857,-40,0,2133.571429,407.8571429,36.42857143,0,0,-68.57142857,100,45.71428571,-1.428571429,-15.71428571,1261.428571,1010,310.7142857,138.5714286,24.28571429,-55.71428571,97.14285714,127.1428571,115.7142857,-8.571428571,669.2857143,1172.142857,647.1428571,400.7142857,136.4285714,-131.4285714,-217.1428571,28.57142857,104.2857143,164.2857143,608.5714286,1752.857143,1048.571429,1249.285714,1194.285714,38.57142857,-0.228813559,168.5714286,-102.8571429,0.040943986,2512.142857,60,-0.02189781,2740,270,-0.089256198,3025,-55.71428571,0.009533121,5844.285714,-194.2857143,0.040597015,4785.714286,-5.714285714,0.001312336,4354.285714,154.2857143,-0.074921956,2059.285714,121.4285714,-0.070132013,1731.428571,140,-0.102941176,1360
2466062,480,730,370,440,350,135,425,360,385,1065,21.42857143,0,0,0,0,151.4285714,0,0,0,0,-75.71428571,48.57142857,1.428571429,18.57142857,0,99.28571429,208.5714286,51.42857143,48.57142857,0,-5.714285714,22.85714286,24.28571429,-27.14285714,-18.57142857,79.28571429,152.8571429,99.28571429,27.85714286,1.428571429,12.85714286,10,20,4.285714286,-12.85714286,47.85714286,165,95,79.28571429,32.14285714,-7.142857143,-58.57142857,-12.85714286,12.85714286,40,52.85714286,221.4285714,157.1428571,292.8571429,315,-17.14285714,0.145454545,117.8571429,-21.42857143,0.053097345,403.5714286,-8.571428571,0.024390244,351.4285714,34.28571429,-0.081771721,419.2857143,-31.42857143,0.03040774,1033.571429,-61.42857143,0.146757679,418.5714286,1.428571429,-0.001953125,731.4285714,20,-0.051282051,390,5.68E-14,-1.11E-16,440,-5.714285714,0.01659751,344.2857143
