CSDUID
4622059
4622063
4622064
4622065
4708028
4708029
4708059
4708061
4711059
4711060
4718071
4718072
4718075
4701041
4701044
3560005
4712032
4712052
4712830
4712832
4715859
4715861
4715862
4716002
4716003
4716004
4714025
4714028
4714030
4703052
3560007
3560024
3560063
3560064
3560065
3560066
3560067
4718820
4718821
4718822
4718823
4718824
4718825
4718826
4718828
4718829
4713835
4713836
4714009
4714842
4714843
4714845
4714846
4715003
4715005
4714041
4714048
4711029
4711038
4714058
4714061
4714068
4714073
4714074
4714091
4714093
4714839
4714840
4714841
4718801
4718802
4718803
4718806
4711039
4711041
4711042
4711048
4711056
4711058
4715038
4715847
4715047
4715052
4716014
4812808
4812810
4812811
4812813
4812815
4703061
4703062
4703064
4715085
4715091
4715092
4715844
4715845
4715848
4715849
4715850
4715851
4715853
4715857
4706003
4808013
4808023
4808025
4808027
4808028
4703074
4703093
4703096
4703801
4704002
4704003
4704006
4704008
4704009
4704011
4706809
4706810
4718814
4718817
4718818
4718819
4812840
4813003
4716854
4716860
4706057
4715045
3558080
3558085
4703048
4703051
4707068
4707071
4707072
4707074
4707076
4707077
4707091
4707093
4708008
4708009
4711021
4711022
4704021
4704028
4704029
4704038
4704054
4704056
4704802
4707004
4707006
4707008
4707011
4707012
4707014
4707016
4705002
4705006
4705019
4705021
4705803
4705804
4705805
4812828
4813055
4813057
4813061
4715016
4705042
4705043
4705044
4715043
4715046
4705055
4705058
4705059
4705060
4705061
4705062
4705068
4705069
4705071
4706006
4715072
4813811
4706811
4706812
4706813
4705806
4705807
4705808
4705814
4705818
4705821
4705822
4705823
4705824
4705825
4705826
4706009
4706014
4706016
4706018
4706019
4812038
4812802
4812804
4706075
4706076
4706077
4706078
4706079
4706814
4706815
4706818
4711024
4711092
4711094
4813005
4813006
4813007
4813008
4813009
4813010
4813011
4813013
4814028
4815013
4706060
4706062
4706064
4706065
4706067
4706068
4706069
4706073
4709824
4709826
4709828
4709830
4709832
4710002
4707029
4706080
4706081
4706082
4706085
4706093
4706097
4706099
4710012
4710022
4707044
4707045
4707046
4707047
4707048
4707049
4711028
4709002
4706816
4706820
4706828
4706829
4707020
4707023
4707027
4707028
4707031
4707032
4707043
4707051
4707053
4707058
4707059
4707062
4707066
4709009
4711078
4705049
4705050
4705053
4705054
4708012
4708016
4708018
4708021
4708022
4708024
4708026
4708034
4708036
4708039
4708046
4708048
4708049
4708053
4708054
4708056
4708057
4705096
4708092
4710051
4709014
4709024
4712031
4709038
4712069
4712072
4712829
4812806
4803801
4803802
4803803
5907801
4802002
4716880
4805019
4812020
4804016
4804019
4804021
4805002
4805008
4805009
4805011
4805034
4805036
4805038
4807006
4812026
5903807
4718831
4718832
4718839
4718844
4718849
4718852
4718854
4806803
4806804
4811042
4811044
4807008
4807016
4807022
4807024
4807027
4807028
4807029
4807032
4813015
4813017
4809810
4810003
5929801
5929803
5931032
5931801
5931802
5931806
5931807
5931808
5931809
5931812
5931813
5931814
5931815
4810004
4810006
4810012
4817842
4811020
4813045
4808042
4810046
4811005
4811006
4811007
4811008
4811009
4811022
4811023
4811038
4811039
4811041
4810031
4810038
4810068
4810805
5951803
5951804
5951805
5951806
4813033
4811801
4811802
4811803
5901805
5939803
5939811
4815030
4815032
4815037
4815045
4815802
4817843
4817845
4817848
4817849
4817853
4817854
4817855
5939801
5939802
5939804
5939805
5939806
5939807
5939808
5951849
4808811
4817829
4817830
4817831
4817832
4817833
4817835
4817836
4817837
4817838
4817840
4817841
4817856
4817857
4817859
4817860
4813047
4813049
4813051
4813053
4816852
4816859
4816860
4816861
4808812
4817817
4817818
4817819
4817821
4817822
4817823
4817824
4817825
4817827
4819048
4819815
4819826
5951807
5951809
5951810
5951811
5951813
4818816
4818818
4717057
4717058
5901806
4718062
4718069
4808005
5951814
5951815
4816817
4816821
4816822
4816831
4816849
4816850
5901801
5901802
5901803
5901804
4717810
5903019
5903027
4718015
5953802
5917819
5931844
5951818
5951819
5951820
5951821
5951822
5951823
5951824
5951825
5951826
5951827
5951828
5951829
5951830
5951833
5951840
5951844
5951845
5951846
5951847
5951848
5953801
4817828
4717014
4717019
4804006
4716862
4716863
4716870
4716872
4716882
4716886
4716888
4716890
4716891
4716892
4716894
4717803
4717804
4717805
4717806
4717807
4717808
4717809
4717039
4717042
4717053
4717055
4717801
4717802
4805802
4812011
4812013
4803016
5917802
4717811
4717812
4717813
4717815
4717816
4717819
4717820
4717825
4718012
4807004
4718023
4718028
4718030
4718052
5931843
5955801
5955802
5955803
5955804
4717002
4717004
4717005
4803003
4803008
5917056
5917801
6204019
5933070
5941801
4811003
4811004
5933808
5933809
5933810
5933811
5933812
5933829
5933831
5933845
5933846
5933848
5933849
5933850
5933851
5933852
5933853
5933854
5933855
5933857
5933858
4811804
4811805
4811806
4811807
5931817
5933813
5933814
5933817
5941852
5941854
5923813
5923814
5923816
5923822
5923823
5923824
5923825
5933832
5933833
5933834
5933836
5933837
5933839
5933840
5933841
5933842
5933844
5924835
5924836
5924840
5926801
5955807
5931818
5931819
5931820
5931821
5931822
5931823
5931824
5931826
5931827
5931828
5931829
5931831
5931832
5931833
5931842
5924029
5924030
5924803
5924804
5924805
5924806
5924812
5924813
5924814
5924817
5924818
5955808
5955812
5957802
5957803
5957804
5957813
5957814
5959805
5959806
5941802
4808813
4809005
4809806
4809809
5937802
5937803
6204022
6204025
6204030
5941803
5941804
5941805
5941806
5941807
5941808
5941809
5941810
5941811
5941812
5941813
5941817
5941818
5941821
5943807
6101041
6101063
6102063
6103052
6103097
5933015
5907803
5941025
5943027
5943808
5943809
5943813
5943815
5943816
5943817
5943835
5943836
5943837
5945006
5945014
5945801
5945802
5945803
5947016
5947021
5909843
5941841
5941844
5941845
5941848
5941849
5941850
5941851
5941855
5941856
5941858
5941859
5941860
5941861
5941862
5941863
5941864
5941866
5941868
5941871
5941872
5941873
5941876
5941879
5941880
5941881
5941882
5941883
5941884
5941885
5909808
5943033
5943804
5943806
5909830
5909831
5935801
5935802
5935803
5937801
5933859
5933861
5933865
5933866
5933868
5933870
5933872
5933873
5933874
5933875
5933876
5933877
5933878
5933879
5933880
5933881
5933882
5933884
5933886
5933887
5933888
5933889
5933895
5933896
5933897
5933898
5937805
5949039
5949041
5959809
5959810
6001006
6001007
6001008
6001010
6001016
6001019
6001022
6001031
6205033
5919811
5919812
5919814
5919815
5909844
5909845
6102012
6104005
6104006
6104010
6104013
4716861
5907802
5907807
5907808
5907809
5909804
5909847
5909848
5909849
5909850
5909852
5909875
5909876
5909877
5909878
5909879
5909880
5909881
5909882
5909883
5909884
5949810
5949811
5909805
5909806
5909807
5947803
5909809
5909810
5909812
5909814
5909815
5909816
5909817
5909818
5909819
5909821
5909824
5909825
5909826
5909827
5909832
5909833
5909834
5909835
5909836
5909837
5909838
5909839
5909841
5909842
5949812
5949813
5949814
5949815
5949816
5949817
5949818
5949819
5949820
5949832
5949843
5949844
5949845
5949846
5949847
6001032
6001035
5947804
5947806
5947807
5947809
5947810
5949020
5949022
5949035
5949802
5949803
5949804
5949805
5949807
6001036
6001038
6001039
6001042
6001043
6001046
6001047
6001049
6001050
6001052
5915835
5915840
6104017
6104044
6104097
6105003
6105004
5951801
5951802
5907805
6208065
6208068
6208098
5919816
5919817
5919818
5919820
5919821
5919822
5933801
5933802
5933803
6105026
6105097
6106021
5907806
5921804
5921805
5919801
5919802
5919803
5919804
5919808
5919809
4807038
4807046
5909885
5921806
5921807
5933819
5933821
5933823
5933824
5933825
5933828
5923047
5917803
5917804
5917805
5917809
5917811
5917812
5917815
5931816
5915801
5924820
5924833
